name,channel,handle,url,category,label,rank
"Becher, Johannes",tiktok,@becherpolitik,https://www.tiktok.com/@becherpolitik,Politician,Grüne,
"Beck, Tobias",facebook,tobias.beck.FW,https://www.facebook.com/tobias.beck.FW,Politician,Sonstige Parteien,
"Beck, Tobias",instagram,tobias.beck.fw,https://www.instagram.com/tobias.beck.fw/,Politician,Sonstige Parteien,2888
"Becker, Barbara",x,gebeckert,https://www.x.com/gebeckert,Politician,CSU,
"Becker, Barbara",facebook,BarbaraBeckerMdL,https://www.facebook.com/BarbaraBeckerMdL/,Politician,CSU,1090
"Becker, Barbara",instagram,barbarabecker_mdl,https://www.instagram.com/barbarabecker_mdl/,Politician,CSU,1752
"Becker, Barbara",tiktok,@gebeckert3,https://www.tiktok.com/@gebeckert3,Politician,CSU,
"Behr, Dr. Andrea",x,BehrDr,https://x.com/BehrDr,Politician,CSU,
"Behr, Dr. Andrea",facebook,andrea.behr.108,https://www.facebook.com/andrea.behr.108,Politician,CSU,
"Behr, Dr. Andrea",instagram,andrea.behr.official,https://www.instagram.com/andrea.behr.official/,Politician,CSU,2889
"Behr, Dr. Andrea",tiktok,@andreabehr_mdl,https://www.tiktok.com/@andreabehr_mdl,Politician,CSU,
"Behringer, Martin",x,MWBehringer,https://x.com/MWBehringer,Politician,Sonstige Parteien,
"Behringer, Martin",facebook,martinbehringer.fw,https://www.facebook.com/martinbehringer.fw,Politician,Sonstige Parteien,
"Behringer, Martin",instagram,martinbehringer.fw,https://www.instagram.com/martinbehringer.fw/,Politician,Sonstige Parteien,2890
"Bergmüller, Franz",x,FBergmuellerMdL,https://www.x.com/FBergmuellerMdL,Politician,AfD,
"Bergmüller, Franz",facebook,FranzBergmuellerMdL,https://www.facebook.com/FranzBergmuellerMdL,Politician,AfD,3154
"Bergmüller, Franz",instagram,franzbergmuellermdl,https://www.instagram.com/franzbergmuellermdl/,Politician,AfD,
"Birzele, Andreas",facebook,andreas.birzele.ltw,https://www.facebook.com/andreas.birzele.ltw/,Politician,Grüne,
"Birzele, Andreas",instagram,andreas_birzele,https://www.instagram.com/andreas_birzele/,Politician,Grüne,2891
"Böhm, Martin",facebook,boehm2017,https://www.facebook.com/boehm2017,Politician,AfD,1091
"Böltl, Maximilian",x,MBoeltl,https://x.com/MBoeltl,Politician,CSU,
"Böltl, Maximilian",facebook,maximilian.boltl,https://www.facebook.com/maximilian.boltl,Politician,CSU,
"Böltl, Maximilian",instagram,maximilian_boeltl,https://www.instagram.com/maximilian_boeltl/,Politician,CSU,2892
"Böltl, Maximilian",tiktok,@maximilian_boeltl,https://www.tiktok.com/@maximilian_boeltl,Politician,CSU,
"Bozoglu, Cemal",x,BozogluCemal,https://www.x.com/BozogluCemal,Politician,Grüne,
"Bozoglu, Cemal",facebook,cemal.bozoglu.3,https://www.facebook.com/cemal.bozoglu.3,Politician,Grüne,
"Bozoglu, Cemal",instagram,cemal.bozoglu_,https://www.instagram.com/cemal.bozoglu_/,Politician,Grüne,1754
"Bozoglu, Cemal",tiktok,@cemal.bozoglu,https://www.tiktok.com/@cemal.bozoglu,Politician,Grüne,
"Brannekämper, Robert",x,brannekamper,https://www.x.com/brannekamper,Politician,CSU,
"Brannekämper, Robert",facebook,Robert151000,https://www.facebook.com/Robert151000,Politician,CSU,
"Brannekämper, Robert",instagram,mdl_brannekaemper,https://www.instagram.com/mdl_brannekaemper/,Politician,CSU,
"Büchler, Dr. Markus",x,der_buechler,https://www.x.com/der_buechler,Politician,Grüne,
"Büchler, Dr. Markus",instagram,markus.buechler,https://www.instagram.com/markus.buechler/,Politician,Grüne,1755
"Celina, Kerstin",x,KerstinCelina,https://www.x.com/KerstinCelina,Politician,Grüne,
"Celina, Kerstin",facebook,kerstin.celina,https://www.facebook.com/kerstin.celina,Politician,Grüne,
"Celina, Kerstin",instagram,kerstin.celina,https://www.instagram.com/kerstin.celina/,Politician,Grüne,1756
"Celina, Kerstin",tiktok,@kerstin.celina,https://www.tiktok.com/@kerstin.celina,Politician,Grüne,
"Deisenhofer, Maximilian",x,MaxDeisenhofer,https://www.x.com/MaxDeisenhofer,Politician,Grüne,
"Deisenhofer, Maximilian",facebook,maxdeisenhofer,https://www.facebook.com/maxdeisenhofer,Politician,Grüne,1824
"Deisenhofer, Maximilian",instagram,maxdeisenhofer,https://www.instagram.com/maxdeisenhofer/,Politician,Grüne,1757
"Demirel, Gülseren",x,GulserenDemirel,https://www.x.com/GulserenDemirel,Politician,Grüne,
"Demirel, Gülseren",facebook,GuelserenDemirel,https://www.facebook.com/GuelserenDemirel,Politician,Grüne,3065
"Demirel, Gülseren",instagram,guelseren_demirel,https://www.instagram.com/guelseren_demirel/,Politician,Grüne,1758
"Dierkes, Rene",x,ReneDierkesAfD,https://x.com/ReneDierkesAfD,Politician,AfD,
"Dierkes, Rene",facebook,ReneDierkesAfD,https://www.facebook.com/ReneDierkesAfD/,Politician,AfD,
"Dierkes, Rene",instagram,renedierkesafd,https://www.instagram.com/renedierkesafd/,Politician,AfD,2894
"Dierkes, Rene",tiktok,@renedierkesafd,https://www.tiktok.com/@renedierkesafd,Politician,AfD,
"Dierl, Franc",facebook,franc.dierl,https://www.facebook.com/franc.dierl/,Politician,CSU,
"Dierl, Franc",instagram,francdierl,https://www.instagram.com/francdierl/,Politician,CSU,2895
"Dietrich, Dr. Alexander",facebook,AlexDietrichMuenchen,https://www.facebook.com/AlexDietrichMuenchen,Politician,CSU,
"Dietrich, Dr. Alexander",instagram,alex.dietrich.muc,https://www.instagram.com/alex.dietrich.muc/,Politician,CSU,2896
"Dietz, Leo",facebook,leodietz.bayern,https://www.facebook.com/leodietz.bayern/,Politician,CSU,
"Dietz, Leo",instagram,leo.dietz,https://www.instagram.com/leo.dietz/,Politician,CSU,2897
"Dorow, Alex",x,DorowAlex,https://www.x.com/DorowAlex,Politician,CSU,
"Dorow, Alex",facebook,alexdorow.mdl,https://www.facebook.com/alexdorow.mdl,Politician,CSU,3137
"Dorow, Alex",instagram,dorow.alex,https://www.instagram.com/dorow.alex/,Politician,CSU,
"Dremel, Holger",x,HolgerDremel,https://www.x.com/HolgerDremel,Politician,CSU,
"Dremel, Holger",facebook,holger.dremel,https://www.facebook.com/holger.dremel,Politician,CSU,
"Dremel, Holger",instagram,holgerdremel_mdl,https://www.instagram.com/holgerdremel_mdl/,Politician,CSU,
"Dünkel, Norbert",x,DuenkelNorbert,https://www.x.com/DuenkelNorbert,Politician,CSU,
"Dünkel, Norbert",facebook,norbert.dunkel.9,https://www.facebook.com/norbert.dunkel.9,Politician,CSU,
"Dünkel, Norbert",instagram,norbert_duenkel,https://www.instagram.com/norbert_duenkel/,Politician,CSU,
"Eberwein, Jürgen",x,JuergenEberwein,https://x.com/JuergenEberwein,Politician,CSU,
"Eberwein, Jürgen",facebook,juergen.eberwein,https://www.facebook.com/juergen.eberwein/,Politician,CSU,
"Eberwein, Jürgen",instagram,juergen.eberwein,https://www.instagram.com/juergen.eberwein/,Politician,CSU,
"Ebner, Dr. Stefan",facebook,StefanEbnerCSU,https://www.facebook.com/StefanEbnerCSU/,Politician,CSU,
"Ebner, Dr. Stefan",instagram,st_ebner,https://www.instagram.com/st_ebner/,Politician,CSU,2898
"Ebner, Dr. Stefan",tiktok,@stefanebner,https://www.tiktok.com/@stefanebner,Politician,CSU,
"Ebner-Steiner, Katrin",x,KEbnerSteiner,https://www.x.com/KEbnerSteiner,Politician,AfD,
"Ebner-Steiner, Katrin",facebook,Ebner.Steiner.Katrin,https://www.facebook.com/Ebner.Steiner.Katrin,Politician,AfD,290
"Ebner-Steiner, Katrin",instagram,katrin.ebnersteiner,https://www.instagram.com/katrin.ebnersteiner/,Politician,AfD,1760
"Ebner-Steiner, Katrin",tiktok,@politikniederbayern,https://www.tiktok.com/@politikniederbayern,Politician,AfD,
"Eiling-Hütig, Dr. Ute",facebook,uteeilinghuetig,https://www.facebook.com/uteeilinghuetig,Politician,CSU,3135
"Eiling-Hütig, Dr. Ute",instagram,eilinghuetig,https://www.instagram.com/eilinghuetig/,Politician,CSU,
"Enders, Susann",x,EndersSusann,https://www.x.com/EndersSusann,Politician,Sonstige Parteien,
"Enders, Susann",facebook,susann.enders.5,https://www.facebook.com/susann.enders.5,Politician,Sonstige Parteien,
"Enders, Susann",instagram,enderssusann,https://www.instagram.com/enderssusann/,Politician,Sonstige Parteien,2899
"Enders, Susann",tiktok,@susann.enders,https://www.tiktok.com/@susann.enders,Politician,Sonstige Parteien,
"Fackler, Wolfgang",facebook,wolfgang.fackler.7,https://www.facebook.com/wolfgang.fackler.7,Politician,CSU,
"Fehlner, Martina",x,MartinaFehlner,https://www.x.com/MartinaFehlner,Politician,SPD,
"Fehlner, Martina",facebook,FehlnerMartina,https://www.facebook.com/FehlnerMartina,Politician,SPD,3106
"Fehlner, Martina",instagram,martina_fehlner_mdl,https://www.instagram.com/martina_fehlner_mdl/,Politician,SPD,
"Feichtmeier, Christiane",x,christl_munich,https://x.com/christl_munich,Politician,SPD,
"Feichtmeier, Christiane",facebook,kern.christiane,https://www.facebook.com/kern.christiane/,Politician,SPD,
"Feichtmeier, Christiane",instagram,christiane_feichtmeier,https://www.instagram.com/christiane_feichtmeier/,Politician,SPD,2900
"Flierl, Alexander",facebook,AlexanderFlierlMdL,https://www.facebook.com/AlexanderFlierlMdL,Politician,CSU,1975
"Flierl, Alexander",instagram,alexanderflierl,https://www.instagram.com/alexanderflierl/,Politician,CSU,2901
"Flierl, Alexander",tiktok,@alexanderflierl,https://www.tiktok.com/@alexanderflierl,Politician,CSU,
"Freiherr von Zobel, Felix",facebook,felix.vonzobel,https://www.facebook.com/felix.vonzobel,Politician,Sonstige Parteien,
"Freiherr von Zobel, Felix",instagram,felixzobel,https://www.instagram.com/felixzobel/,Politician,Sonstige Parteien,2902
"Freller, Karl",x,KarlFreller,https://www.x.com/KarlFreller,Politician,CSU,
"Freller, Karl",instagram,karlfreller,https://www.instagram.com/karlfreller/,Politician,CSU,1764
"Freudenberger, Thorsten",facebook,thorsten.freudenberger,https://www.facebook.com/thorsten.freudenberger,Politician,CSU,
"Freudenberger, Thorsten",instagram,thorstenfreudenberger,https://www.instagram.com/thorstenfreudenberger/,Politician,CSU,2903
"Friedl, Patrick",x,PatrickFriedl,https://www.x.com/PatrickFriedl,Politician,Grüne,
"Friedl, Patrick",facebook,PatrickFriedlWue,https://www.facebook.com/PatrickFriedlWue,Politician,Grüne,3393
"Friedl, Patrick",instagram,patrickfriedlwue,https://www.instagram.com/patrickfriedlwue/,Politician,Grüne,1765
"Friedl, Patrick",tiktok,@patrickfriedlwue,https://www.tiktok.com/@patrickfriedlwue,Politician,Grüne,
"Friesinger, Sebastian",x,Friesinger_Wast,https://x.com/Friesinger_Wast,Politician,CSU,
"Friesinger, Sebastian",facebook,sebastian.friesinger.7,https://www.facebook.com/sebastian.friesinger.7/,Politician,CSU,
"Friesinger, Sebastian",instagram,sebastianfriesinger,https://www.instagram.com/sebastianfriesinger/,Politician,CSU,2904
"Frühbeißer, Stefan",facebook,stefan.fruehbeisser,https://www.facebook.com/stefan.fruehbeisser,Politician,Sonstige Parteien,
"Frühbeißer, Stefan",instagram,stefan.fruehbeisser,https://www.instagram.com/stefan.fruehbeisser/,Politician,Sonstige Parteien,
"Fuchs, Barbara",x,BarbaraFuchsMdL,https://www.x.com/BarbaraFuchsMdL,Politician,Grüne,
"Fuchs, Barbara",facebook,BarbaraFuchsMdL,https://www.facebook.com/BarbaraFuchsMdL,Politician,Grüne,890
"Fuchs, Barbara",instagram,barbarafuchs_mdl,https://www.instagram.com/barbarafuchs_mdl/,Politician,Grüne,360
"Fuchs, Barbara",tiktok,@barbarafuchs_mdl,https://www.tiktok.com/@barbarafuchs_mdl,Politician,Grüne,
"Gießübel, Martina",facebook,martina.giessuebel,https://www.facebook.com/martina.giessuebel,Politician,CSU,
"Gießübel, Martina",instagram,martinagiessuebel,https://www.instagram.com/martinagiessuebel/,Politician,CSU,
"Goller, Mia",x,MiaGoller,https://x.com/MiaGoller,Politician,Grüne,
"Goller, Mia",facebook,miagollerlandtagskandidatin,https://www.facebook.com/miagollerlandtagskandidatin/,Politician,Grüne,
"Goller, Mia",instagram,gollermia,https://www.instagram.com/gollermia/,Politician,Grüne,2905
"Goller, Mia",tiktok,@mia.goller,https://www.tiktok.com/@mia.goller,Politician,Grüne,
"Gotthardt, Tobias",x,TobiGotthardt,https://www.x.com/TobiGotthardt,Politician,Sonstige Parteien,
"Gotthardt, Tobias",facebook,tobias.gotthardt.7,https://www.facebook.com/tobias.gotthardt.7,Politician,Sonstige Parteien,
"Gotthardt, Tobias",instagram,tobiasgotthardt,https://www.instagram.com/tobiasgotthardt/,Politician,Sonstige Parteien,
"Gotthardt, Tobias",tiktok,@tobigotthardtmdl,https://www.tiktok.com/@tobigotthardtmdl,Politician,Sonstige Parteien,
"Graupner, Richard",x,RichardGraupner,https://www.x.com/RichardGraupner,Politician,AfD,
"Graupner, Richard",facebook,Richard-Graupner-444299419349774,https://www.facebook.com/Richard-Graupner-444299419349774,Politician,AfD,210
"Graupner, Richard",instagram,richardgraupner,https://www.instagram.com/richardgraupner/,Politician,AfD,1767
"Grießhammer, Holger",x,GrieHolger,https://x.com/GrieHolger,Politician,SPD,
"Grießhammer, Holger",facebook,holger.griesshammer,https://www.facebook.com/holger.griesshammer/,Politician,SPD,
"Grießhammer, Holger",instagram,holger.griesshammer,https://www.instagram.com/holger.griesshammer/,Politician,SPD,2906
"Grob, Alfred",facebook,alfred.grob,https://www.facebook.com/alfred.grob,Politician,CSU,
"Grob, Alfred",instagram,alfred.grob,https://www.instagram.com/alfred.grob/,Politician,CSU,
"Groß, Johann",x,JohannGrossMdL,https://x.com/JohannGrossMdL,Politician,Sonstige Parteien,
"Groß, Johann",facebook,Johann.Gross.MdL,https://www.facebook.com/Johann.Gross.MdL/,Politician,Sonstige Parteien,
"Groß, Johann",instagram,johann.gross.mdl,https://www.instagram.com/johann.gross.mdl/,Politician,Sonstige Parteien,2907
"Gross, Sabine",facebook,sabine.gross.794,https://www.facebook.com/sabine.gross.794,Politician,SPD,
"Gross, Sabine",instagram,sabinegrosskc,https://www.instagram.com/sabinegrosskc/,Politician,SPD,2908
"Gross, Sabine",tiktok,@sabinegross123,https://www.tiktok.com/@sabinegross123,Politician,SPD,
"Grossmann, Patrick",facebook,patrick.grossmann.14,https://www.facebook.com/patrick.grossmann.14,Politician,CSU,
"Grossmann, Patrick",instagram,grossmannbayern,https://www.instagram.com/grossmannbayern/,Politician,CSU,2909
"Guttenberger, Petra",x,GuttenbergerMdL,https://www.x.com/GuttenbergerMdL,Politician,CSU,
"Guttenberger, Petra",facebook,petra.guttenberger,https://www.facebook.com/petra.guttenberger,Politician,CSU,
"Guttenberger, Petra",instagram,guttenbergermdl,https://www.instagram.com/guttenbergermdl/,Politician,CSU,
"Guttenberger, Petra",tiktok,@guttenbergermdl,https://www.tiktok.com/@guttenbergermdl,Politician,CSU,
"Halbleib, Volkmar",x,v_halbleib,https://www.x.com/v_halbleib,Politician,SPD,
"Halbleib, Volkmar",facebook,HalbleibVolkmar,https://www.facebook.com/HalbleibVolkmar,Politician,SPD,802
"Halbleib, Volkmar",instagram,volkmarhalbleib,https://www.instagram.com/volkmarhalbleib/,Politician,SPD,1769
"Halemba, Daniel",x,HalenbaDaniel,https://x.com/HalenbaDaniel,Politician,AfD,
"Halemba, Daniel",facebook,danielhalemba.afd,https://www.facebook.com/danielhalemba.afd/,Politician,AfD,
"Halemba, Daniel",tiktok,@daniel.halemba,https://www.tiktok.com/@daniel.halemba,Politician,AfD,
"Hartmann, Ludwig",x,LudwigHartmann,https://www.x.com/LudwigHartmann,Politician,Grüne,
"Hartmann, Ludwig",facebook,Ludwig.Hartmann.Landtag,https://www.facebook.com/Ludwig.Hartmann.Landtag,Politician,Grüne,1537
"Hartmann, Ludwig",instagram,ludwighartmann,https://www.instagram.com/ludwighartmann/,Politician,Grüne,1770
"Hauber, Wolfgang",x,HauberHauwei,https://www.x.com/HauberHauwei,Politician,Sonstige Parteien,
"Hauber, Wolfgang",facebook,wolfgang.hauber,https://www.facebook.com/wolfgang.hauber,Politician,Sonstige Parteien,
"Hauber, Wolfgang",instagram,hauberwolfgang,https://www.instagram.com/hauberwolfgang/,Politician,Sonstige Parteien,
"Heisl, Josef",facebook,Josef-Heisl-100080017278418,https://www.facebook.com/p/Josef-Heisl-100080017278418/,Politician,CSU,
"Heisl, Josef",instagram,josefheisl,https://www.instagram.com/josefheisl/,Politician,CSU,2910
"Heisl, Josef",tiktok,@josef.heisl,https://www.tiktok.com/@josef.heisl,Politician,CSU,
"Hierneis, Christian",x,CHierneis,https://www.x.com/CHierneis,Politician,Grüne,
"Hierneis, Christian",facebook,christian.hierneis,https://www.facebook.com/christian.hierneis,Politician,Grüne,
"Hierneis, Christian",instagram,christianhierneis,https://www.instagram.com/christianhierneis/,Politician,Grüne,1773
"Hofmann, Michael",facebook,mdlhofmann,https://www.facebook.com/mdlhofmann,Politician,CSU,2772
"Högl, Petra Therese",facebook,petrahoegl.keh,https://www.facebook.com/petrahoegl.keh,Politician,CSU,1525
"Högl, Petra Therese",instagram,petrahoegl,https://www.instagram.com/petrahoegl/,Politician,CSU,2911
"Hold, Alexander",x,fw_hold,https://www.x.com/fw_hold,Politician,Sonstige Parteien,
"Hold, Alexander",facebook,konsequent.rechtsstaatlich.menschlich,https://www.facebook.com/konsequent.rechtsstaatlich.menschlich,Politician,Sonstige Parteien,1831
"Hold, Alexander",instagram,alexander_hold_kempten,https://www.instagram.com/alexander_hold_kempten/,Politician,Sonstige Parteien,
"Holetschek, Klaus",x,klausholetschek,https://www.x.com/klausholetschek,Politician,CSU,
"Holetschek, Klaus",facebook,holetschek,https://www.facebook.com/holetschek,Politician,CSU,226
"Holetschek, Klaus",instagram,klaus_holetschek,https://www.instagram.com/klaus_holetschek/,Politician,CSU,165
"Holz, Thomas",facebook,thomaswholz,https://www.facebook.com/thomaswholz,Politician,CSU,
"Holz, Thomas",instagram,th.holz,https://www.instagram.com/th.holz/,Politician,CSU,469
"Hopp, Dr. Gerhard",x,Gertinger,https://www.x.com/Gertinger,Politician,CSU,
"Huber, Martin (AfD)",x,MartinHuberAfD,https://x.com/MartinHuberAfD,Politician,AfD,
"Huber, Martin (CSU)",x,MartinHuberCSU,https://x.com/MartinHuberCSU,Politician,CSU,
"Huber, Martin (CSU)",facebook,martinhuber.8,https://www.facebook.com/martinhuber.8/?ref=page_internal,Politician,CSU,140
"Huber, Martin (CSU)",instagram,martinhuber_csu,https://www.instagram.com/martinhuber_csu/,Politician,CSU,2912
"Huber, Martin (CSU)",tiktok,@martin.huber,https://www.tiktok.com/@martin.huber,Politician,CSU,
"Huber, Thomas",x,huber_ebe,https://www.x.com/huber_ebe,Politician,CSU,
"Huber, Thomas",facebook,HuberEBE,https://www.facebook.com/HuberEBE,Politician,CSU,
"Huber, Thomas",instagram,thomas.huber.landtag,https://www.instagram.com/thomas.huber.landtag/,Politician,CSU,496
"Huml, Melanie ",x,MelanieHuml,https://www.x.com/MelanieHuml,Politician,CSU,
"Huml, Melanie ",facebook,melanie.huml,https://www.facebook.com/melanie.huml,Politician,CSU,232
"Huml, Melanie ",instagram,melanie.huml.bamberg,https://www.instagram.com/melanie.huml.bamberg/,Politician,CSU,1829
"Huml, Melanie ",tiktok,@melanie.huml,https://www.tiktok.com/@melanie.huml,Politician,CSU,
"Jakob, Marina",facebook,Marina.Jakob.MdL,https://www.facebook.com/Marina.Jakob.MdL/,Politician,Sonstige Parteien,
"Jakob, Marina",instagram,marina.jakob.mdl,https://www.instagram.com/marina.jakob.mdl/,Politician,Sonstige Parteien,2913
"Jakob, Marina",tiktok,@marina.jakob.mdl,https://www.tiktok.com/@marina.jakob.mdl,Politician,Sonstige Parteien,
"Jungbauer, Björn",facebook,Jungbauer.Bjoern,https://www.facebook.com/Jungbauer.Bjoern/,Politician,CSU,
"Jungbauer, Björn",instagram,bjoern.jungbauer,https://www.instagram.com/bjoern.jungbauer/,Politician,CSU,2914
"Jurca, Andreas",x,jurca_andreas,https://x.com/jurca_andreas,Politician,AfD,
"Jurca, Andreas",facebook,AndreasJurcaAfD,https://www.facebook.com/AndreasJurcaAfD/,Politician,AfD,
"Jurca, Andreas",instagram,andreasjurca.afd,https://www.instagram.com/andreasjurca.afd/,Politician,AfD,2915
"Jurca, Andreas",tiktok,@andreasjurca.afd,https://www.tiktok.com/@andreasjurca.afd,Politician,AfD,
"Kaufmann, Andreas",x,Kaufmann_MdL,https://x.com/Kaufmann_MdL,Politician,CSU,
"Kaufmann, Andreas",facebook,andikaufmann,https://www.facebook.com/andikaufmann,Politician,CSU,
