Rank,Account Handle,URL
1244,Akte,https://www.facebook.com/256263064406822
1245,Mindener-Rundschau,https://www.facebook.com/169249176446925
1246,SPD Thüringen,https://www.facebook.com/87921510981
1247,The Voice of Germany,https://www.facebook.com/210882252268708
1248,Junge Union Baden-Württemberg,https://www.facebook.com/65034050744
1249,Panorama,https://www.facebook.com/268450883292589
1250,Jusos Bayern,https://www.facebook.com/117771744925163
1251,Junge Union Rheinland-Pfalz,https://www.facebook.com/198017997084
1252,Leben Leicht Gemacht SAT.1,https://www.facebook.com/352835338080871
1253,Qantara.de - Dialogue with the Islamic World,https://www.facebook.com/80408983549
1254,Wolfgang Kubicki,https://www.facebook.com/403531479663968
1255,Cem Özdemir,https://www.facebook.com/36379612880
1256,Philipp Raulfs,https://www.facebook.com/427636374261410
1257,Gero Hocker,https://www.facebook.com/994288540670647
1258,Amadeus,https://www.facebook.com/115433528523261
1259,Heike Heubach,https://www.facebook.com/106059551560463
1260,Yoti,https://www.facebook.com/360522237488365
1261,Albert Stegemann,https://www.facebook.com/1400602380214173
1262,Lars Klingbeil,https://www.facebook.com/355456486093
1263,Anikó Glogowski-Merten,https://www.facebook.com/1411545272501192
1264,Petra Pau,https://www.facebook.com/123471354915100
1265,Marcus Klein,https://www.facebook.com/144210292273711
1266,Jusos Niedersachsen,https://www.facebook.com/148209578562582
1267,Welthungerhilfe,https://www.facebook.com/263503200272
1268,Süderländer Volksfreund,https://www.facebook.com/168636683183974
1269,DIE LINKE. NRW,https://www.facebook.com/150480805043795
1270,CDU in Niedersachsen,https://www.facebook.com/109460782417586
1271,ITPRO,https://www.facebook.com/651176124905442
1272,Deutsche Polizeigewerkschaft Hamburg,https://www.facebook.com/730870336923312
1273,GRÜNE Niedersachsen,https://www.facebook.com/351947321504088
1274,Eine bessere Zukunft,https://www.facebook.com/1411449495610246
1275,"„The Thin Blue Line"" tribute cop-car Germany",https://www.facebook.com/1095894987190826
1276,DIE LINKE. Niedersachsen,https://www.facebook.com/194593423966954
1277,André Bock,https://www.facebook.com/308938222527099
1278,"Der Kinderschutzbund, Landesverband Niedersachsen e.V.",https://www.facebook.com/153212038221980
1279,Deutsche Polizeigewerkschaft Niedersachsen,https://www.facebook.com/733569296711685
1280,Ophelia Nick,https://www.facebook.com/629950074295425
1281,Intensivpflege,https://www.facebook.com/460047710697127
1282,Pluto TV,https://www.facebook.com/725784227757406
1283,Radio Frankfurt,https://www.facebook.com/136758419821220
1284,Burkard Dregger,https://www.facebook.com/744802515627357
1285,Sebastian Hartmann - SPD,https://www.facebook.com/337368156374937
1286,Katja Hessel,https://www.facebook.com/589834311205649
1287,Philipp Meyn,https://www.facebook.com/102883508974276
1288,Junge Liberale JuLis Bremen,https://www.facebook.com/126853010738506
1289,Angela Erwin,https://www.facebook.com/639205642921177
1290,Dr. Boris Weirauch MdL,https://www.facebook.com/1476093456033410
1291,Weilburger Tageblatt - mittelhessen.de,https://www.facebook.com/500414356702511
1292,Chris Kühn,https://www.facebook.com/106004311818566
1293,Bündnis Grundeinkommen,https://www.facebook.com/548285578684618
1294,Junge Alternative für Deutschland,https://www.facebook.com/109330799257463
1295,Metin Kaya,https://www.facebook.com/112106136998284
1296,Dirk Gaw,https://www.facebook.com/101023318291080
1297,Yanki Pürsün MdL,https://www.facebook.com/229389084462699
1298,AfD Sachsen,https://www.facebook.com/312639988865192
1299,Jan Hippold,https://www.facebook.com/2232920953697824
1300,Philine Sturzenbecher,https://www.facebook.com/103308451179185
1301,Daniel Münschke,https://www.facebook.com/385552031916959
1302,Willi Stächele,https://www.facebook.com/105792857960845
1303,Clemens Rostock,https://www.facebook.com/2364703873853039
1304,Jan-Wilhelm Pohlmann MdL,https://www.facebook.com/111816597962933
1305,Michael Ruhl MdL,https://www.facebook.com/795124693972012
1306,Tegernseer Zeitung,https://www.facebook.com/117974601625446
1307,Torsten Leveringhaus,https://www.facebook.com/1706061103016250
1308,"Stephan J. Reuken, MdL",https://www.facebook.com/1794573267490043
1309,Moritz Körner,https://www.facebook.com/448585188519271
1310,"Astrid Hennies, SPD Bürgerschaftsabgeordnete für Rahlstedt",https://www.facebook.com/273804366129797
1311,FDP/DVP-Fraktion im Landtag Baden-Württemberg,https://www.facebook.com/131458137929
1312,AfD Sachsen-Anhalt,https://www.facebook.com/363842953730453
1313,Deutsche Kommunistische Partei - DKP,https://www.facebook.com/649556381904437
1314,Heiner Garg,https://www.facebook.com/151956918202880
1315,Bundespolizei Karriere,https://www.facebook.com/577926568933937
1316,Dennis Radtke,https://www.facebook.com/265181710299993
1317,Grüne Jugend Niedersachsen,https://www.facebook.com/125048830890648
1318,"Tanja Hartdegen, MdL",https://www.facebook.com/109161301647224
1319,FDP Sachsen-Anhalt,https://www.facebook.com/194789640569324
1320,Alexander Bauer,https://www.facebook.com/105543896145566
1321,Fraktion DIE LINKE im Landtag von Sachsen-Anhalt,https://www.facebook.com/177137239037270
1322,Rasmus Vöge - CDU,https://www.facebook.com/110439764149511
1323,nnn.de - Nachrichten aus Rostock und Umgebung,https://www.facebook.com/138984159490667
1324,Carla Kniestedt,https://www.facebook.com/2032606863700920
1325,Rüdiger Kauroff,https://www.facebook.com/286580808456521
1326,"Turgut Yüksel, MdL",https://www.facebook.com/590370204340508
1327,Ivy Müller,https://www.facebook.com/112755416880365
1328,Monika Heinold,https://www.facebook.com/228485354236962
1329,SPD-Landtagsfraktion Saarland,https://www.facebook.com/113959368688613
1330,Julia Kahle-Hausmann,https://www.facebook.com/104687852015414
1331,Peter Blumenrath,https://www.facebook.com/113378804185854
1332,Hansjörg Schmidt,https://www.facebook.com/183537271670675
1333,Georg-Ludwig von Breitenbuch,https://www.facebook.com/445380536040850
1334,Umweltbundesamt,https://www.facebook.com/114651115215103
1335,Julian Brüning,https://www.facebook.com/1944079835806518
1336,"Dr. Volker Dringenberg, MdL",https://www.facebook.com/100344818133836
1337,Saskia Buschmann - MdL,https://www.facebook.com/100654759187332
1338,Silke Backsen,https://www.facebook.com/101366082474482
1339,Christine Streichert-Clivot,https://www.facebook.com/122074666171608
1340,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),https://www.facebook.com/192941487432989
1341,Oliver Lottke,https://www.facebook.com/253933471694431
1342,"Thomas von Gizycki, MdL",https://www.facebook.com/100337028213181
1343,Anke Fuchs-Dreisbach,https://www.facebook.com/102264388298455
1344,Ali Simsek,https://www.facebook.com/110976393745743
1345,"Ulf Prange, MdL",https://www.facebook.com/329563577110365
1346,Bundesamt für Migration und Flüchtlinge - BAMF,https://www.facebook.com/318902741555960
1347,Nico Bloem,https://www.facebook.com/103008729049252
1348,Julia Willie Hamburg,https://www.facebook.com/100726811808811
1349,Alexandra Geese,https://www.facebook.com/420347471838824
1350,Udo Stein,https://www.facebook.com/127793857598220
1351,Bernd Lange,https://www.facebook.com/481036608649886
1352,Sophie Ramdor,https://www.facebook.com/104416098836181
1353,Markus Herbrand - MdB,https://www.facebook.com/635651679840567
1354,Axel Knoerig,https://www.facebook.com/79647730686
1355,Südostbayerische Rundschau,https://www.facebook.com/552539491621757
1356,Caren Lay,https://www.facebook.com/668729169812570
1357,Mechthild Heil,https://www.facebook.com/216347025147950
1358,"Thomas Lutze, MdB",https://www.facebook.com/788750901189654
1359,Frank Rinck,https://www.facebook.com/104840074825135
1360,Franz Sodann,https://www.facebook.com/1482637431972478
1361,Tina Rudolph,https://www.facebook.com/432991297271811
1362,Junge Alternative Rheinland-Pfalz,https://www.facebook.com/1391127071114876
1363,Klimaliste Baden-Württemberg,https://www.facebook.com/112134150625060
1364,Danial Ilkhanipour,https://www.facebook.com/58289338794
1365,Carola Veit,https://www.facebook.com/52101870734
1366,CDU-Landtagsfraktion Baden-Württemberg,https://www.facebook.com/131575460224638
1367,Winsener Anzeiger,https://www.facebook.com/383486891699566
1368,"Hartmut Honka, MdL",https://www.facebook.com/1470407183278533
1369,FDP Baden-Württemberg,https://www.facebook.com/241400009229424
1370,Carsten Linnemann,https://www.facebook.com/322652114566677
1371,Krzysztof Walczak,https://www.facebook.com/329039423952230
1372,FDP Bremen,https://www.facebook.com/152934608113175
1373,Main-Post,https://www.facebook.com/264280692381
1374,Jusos Saar,https://www.facebook.com/110501198961505
1375,CDU-Fraktion im Landtag des Saarlandes,https://www.facebook.com/151949161505233
1376,Bernd Riexinger,https://www.facebook.com/151260125059312
1377,Jörg Nürnberger,https://www.facebook.com/219925261501036
1378,Katharina Fegebank,https://www.facebook.com/695894334099553
1379,CDU-Fraktion im Landtag Brandenburg,https://www.facebook.com/1516172942029028
1380,Tayfun Tok,https://www.facebook.com/102354958339974
1381,Nina Heidt-Sommer,https://www.facebook.com/108216375033525
1382,Bijan Kaffenberger,https://www.facebook.com/1848985438732460
1383,Dietmar Brockes,https://www.facebook.com/958478330869343
1384,"Sybilla Lena Nitsch, MdL",https://www.facebook.com/940956779368052
1385,Oliver Stirböck MdL,https://www.facebook.com/597845546916967
1386,Heide Scheuch-Paschkewitz,https://www.facebook.com/271651346596553
1387,Landesvertretung Baden-Württemberg,https://www.facebook.com/110912258987394
1388,Rüdiger Holschuh,https://www.facebook.com/148158242036693
1389,René Rock,https://www.facebook.com/555513111127034
1390,Wilko Möller MdL,https://www.facebook.com/169074500389093
1391,Lars Günther - AfD,https://www.facebook.com/970527929655126
1392,Anja Butschkau,https://www.facebook.com/620493278128163
1393,Birgit Butter MdL,https://www.facebook.com/100283719307799
1394,GRÜNE JUGEND Bremen,https://www.facebook.com/118442081574273
1395,Tilo Gundlack,https://www.facebook.com/458739227669379
1396,AfD-Fraktion im Landtag des Saarlandes,https://www.facebook.com/130629980818261
1397,Grüne Jugend Schleswig-Holstein,https://www.facebook.com/178790192154392
1398,Denny Möller,https://www.facebook.com/69404712263
1399,Grüne Jugend Mecklenburg-Vorpommern,https://www.facebook.com/199036293467407
1400,Christian Claussen,https://www.facebook.com/1604715416253928
1401,Junge Liberale JuLis Berlin,https://www.facebook.com/190961277588195
1402,Angela Dorn,https://www.facebook.com/107613810887084
1403,CDU-Fraktion im Thüringer Landtag,https://www.facebook.com/334931334040
1404,"Ansgar Schledde, MdL Niedersachsen",https://www.facebook.com/106256868072612
1405,Julius Schneider,https://www.facebook.com/108889598446303
1406,Markus Buchheit,https://www.facebook.com/303043247017496
1407,Thomas de Jesus Fernandes - AfD,https://www.facebook.com/1462631330665539
1408,Volt Deutschland,https://www.facebook.com/134209407129787
1409,"Bundesministerium für Familie, Senioren, Frauen und Jugend",https://www.facebook.com/511785248971976
1410,"Donata Vogtschmidt, MdL",https://www.facebook.com/101555707860725
1411,Dr. Monique Wölk,https://www.facebook.com/723506474518738
1412,Manne Lucha,https://www.facebook.com/102763253131232
1413,Ulrich Commerçon,https://www.facebook.com/248050045245644
1414,Michael Noetzel für Sie im Landtag,https://www.facebook.com/102916888028177
1415,Michael Meister AfD,https://www.facebook.com/102633274675470
1416,Aminata Touré,https://www.facebook.com/195919501132245
1417,Wiebke Osigus SPD,https://www.facebook.com/1418539434880486
1418,Nicolaus Fest,https://www.facebook.com/882642331769455
1419,Nezahat Baradari Mitglied des Deutschen Bundestages,https://www.facebook.com/572683579602491
1420,Sebastian Gemkow,https://www.facebook.com/123383409054308
1421,MENSCHLICHE WELT,https://www.facebook.com/245758938922923
1422,Stefanie Seemann MdL,https://www.facebook.com/1013336352060093
1423,Christin Melcher,https://www.facebook.com/2279815495375336
1424,Lutz Liebscher,https://www.facebook.com/2231266860218186
1425,Carina Hermann,https://www.facebook.com/101002842321118
1426,Franziska Schubert - Oberlausitzer Abgeordnete für Bündnis90/Die Grünen,https://www.facebook.com/111399792237720
1427,Alexander Wille MdL,https://www.facebook.com/101523089211678
1428,Holger Kühnlenz MdL Niedersachsen,https://www.facebook.com/110796981790780
1429,FDP Hamburg,https://www.facebook.com/189184071108491
1430,Anna Teresa Kavena,https://www.facebook.com/104908838709317
1431,Özlem Alev Demirel,https://www.facebook.com/602487899802568
1432,"Eva Viehoff, Bündnis 90 / Die Grünen",https://www.facebook.com/418951598163979
1433,Thorsten Moriße MdL,https://www.facebook.com/385701198467453
1434,Petra Berg,https://www.facebook.com/115993290323673
1435,Christine Schneider,https://www.facebook.com/833095643453687
1436,Simon Kuchinke,https://www.facebook.com/114961619941373
1437,Prof. Dr. Jörg Meuthen,https://www.facebook.com/554345401380836
1438,Silvia Gosewinkel,https://www.facebook.com/112805087153127
1439,Thomas Löser,https://www.facebook.com/245726615833103
1440,Hubertus Heil,https://www.facebook.com/63215533503
1441,Andreas Mattfeldt MdB,https://www.facebook.com/143788619738059
1442,Thore Stein - AfD,https://www.facebook.com/883428378658203
1443,Markus Hümpfer,https://www.facebook.com/176212056159223
1444,Jörg Hillmer,https://www.facebook.com/416084121771097
1445,AfD Mecklenburg-Vorpommern,https://www.facebook.com/513381125365479
1446,Dr. Ottilie Klein,https://www.facebook.com/105304064860165
1447,Ulf Thiele. Een van uns.,https://www.facebook.com/439401862783155
1448,JC Brockmann,https://www.facebook.com/241866536208347
1449,Christiane Schenderlein,https://www.facebook.com/101161605540611
1450,Markus Kurth MdB,https://www.facebook.com/100160987153482
1451,Eike Holsten,https://www.facebook.com/506457773034408
1452,Birte Glißmann,https://www.facebook.com/761387137359309
1453,Pascal Kober MdB,https://www.facebook.com/1913903912210913
1454,Christian Haase,https://www.facebook.com/620464327970113
1455,Guido Görtz,https://www.facebook.com/106730768308692
1456,Thomas Strobl,https://www.facebook.com/262986640427464
1457,Julia Retzlaff,https://www.facebook.com/108279541797256
1458,Albrecht Glaser,https://www.facebook.com/1695216187437098
1459,Daniel Freund,https://www.facebook.com/566872987051379
1460,Anke Domscheit-Berg,https://www.facebook.com/394450414220955
1461,Frederick Cordes,https://www.facebook.com/115018847027364
1462,Marika Tändler-Walenta,https://www.facebook.com/1444924829138014
1463,Dr. Edgar Franke,https://www.facebook.com/106694729500758
1464,Laura Hopmann MdL,https://www.facebook.com/303030400150594
1465,DIE LINKE. Hessen,https://www.facebook.com/558754197477014
1466,Meller Kreisblatt,https://www.facebook.com/464435460241253
